perimeter,num_drones,v_nominal,v_max,sensing_radius,nominal_spacing,balancing_policy,density_threshold,speed_threshold,adaptation_window,failure_rate,num_failures,failure_distribution,initial_active,spare_trigger_ratio,spare_target_factor,neighbor_balance_factor,strike_fraction,seed
5000.0,1300,1.0,1.5,8.0,5.0,5,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.5,5420
5000.0,1300,1.0,1.5,8.0,5.0,0,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.1,5421
5000.0,1300,1.0,1.5,8.0,5.0,1,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.1,5422
5000.0,1300,1.0,1.5,8.0,5.0,2,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.1,5423
5000.0,1300,1.0,1.5,8.0,5.0,3,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.1,5424
5000.0,1300,1.0,1.5,8.0,5.0,4,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.1,5425
5000.0,1300,1.0,1.5,8.0,5.0,5,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.1,5426
5000.0,1300,1.0,1.5,8.0,5.0,0,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.2,5427
5000.0,1300,1.0,1.5,8.0,5.0,1,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.2,5428
5000.0,1300,1.0,1.5,8.0,5.0,2,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.2,5429
5000.0,1300,1.0,1.5,8.0,5.0,3,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.2,5430
5000.0,1300,1.0,1.5,8.0,5.0,4,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.2,5431
5000.0,1300,1.0,1.5,8.0,5.0,5,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.2,5432
5000.0,1300,1.0,1.5,8.0,5.0,0,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.3,5433
5000.0,1300,1.0,1.5,8.0,5.0,1,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.3,5434
5000.0,1300,1.0,1.5,8.0,5.0,2,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.3,5435
5000.0,1300,1.0,1.5,8.0,5.0,3,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.3,5436
5000.0,1300,1.0,1.5,8.0,5.0,4,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.3,5437
5000.0,1300,1.0,1.5,8.0,5.0,5,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.3,5438
5000.0,1300,1.0,1.5,8.0,5.0,0,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.4,5439
5000.0,1300,1.0,1.5,8.0,5.0,1,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.4,5440
5000.0,1300,1.0,1.5,8.0,5.0,2,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.4,5441
5000.0,1300,1.0,1.5,8.0,5.0,3,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.4,5442
5000.0,1300,1.0,1.5,8.0,5.0,4,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.4,5443
5000.0,1300,1.0,1.5,8.0,5.0,5,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.4,5444
5000.0,1300,1.0,1.5,8.0,5.0,0,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.5,5445
5000.0,1300,1.0,1.5,8.0,5.0,1,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.5,5446
5000.0,1300,1.0,1.5,8.0,5.0,2,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.5,5447
5000.0,1300,1.0,1.5,8.0,5.0,3,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.5,5448
5000.0,1300,1.0,1.5,8.0,5.0,4,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.5,5449
5000.0,1300,1.0,1.5,8.0,5.0,5,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.5,5450
5000.0,1300,1.0,2.0,8.0,5.0,0,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.1,5451
5000.0,1300,1.0,2.0,8.0,5.0,1,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.1,5452
5000.0,1300,1.0,2.0,8.0,5.0,2,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.1,5453
5000.0,1300,1.0,2.0,8.0,5.0,3,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.1,5454
5000.0,1300,1.0,2.0,8.0,5.0,4,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.1,5455
5000.0,1300,1.0,2.0,8.0,5.0,5,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.1,5456
5000.0,1300,1.0,2.0,8.0,5.0,0,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.2,5457
5000.0,1300,1.0,2.0,8.0,5.0,1,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.2,5458
5000.0,1300,1.0,2.0,8.0,5.0,2,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.2,5459
5000.0,1300,1.0,2.0,8.0,5.0,3,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.2,5460
5000.0,1300,1.0,2.0,8.0,5.0,4,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.2,5461
5000.0,1300,1.0,2.0,8.0,5.0,5,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.2,5462
5000.0,1300,1.0,2.0,8.0,5.0,0,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.3,5463
5000.0,1300,1.0,2.0,8.0,5.0,1,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.3,5464
5000.0,1300,1.0,2.0,8.0,5.0,2,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.3,5465
5000.0,1300,1.0,2.0,8.0,5.0,3,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.3,5466
5000.0,1300,1.0,2.0,8.0,5.0,4,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.3,5467
5000.0,1300,1.0,2.0,8.0,5.0,5,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.3,5468
5000.0,1300,1.0,2.0,8.0,5.0,0,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.4,5469
5000.0,1300,1.0,2.0,8.0,5.0,1,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.4,5470
5000.0,1300,1.0,2.0,8.0,5.0,2,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.4,5471
5000.0,1300,1.0,2.0,8.0,5.0,3,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.4,5472
5000.0,1300,1.0,2.0,8.0,5.0,4,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.4,5473
5000.0,1300,1.0,2.0,8.0,5.0,5,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.4,5474
5000.0,1300,1.0,2.0,8.0,5.0,0,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.5,5475
5000.0,1300,1.0,2.0,8.0,5.0,1,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.5,5476
5000.0,1300,1.0,2.0,8.0,5.0,2,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.5,5477
5000.0,1300,1.0,2.0,8.0,5.0,3,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.5,5478
5000.0,1300,1.0,2.0,8.0,5.0,4,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.5,5479
5000.0,1300,1.0,2.0,8.0,5.0,5,0.9,1.8,10.0,1.0,0,0,1000,0.9,1.3,1.0,0.5,5480
5000.0,1300,1.0,2.0,8.0,5.0,0,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.1,5481
5000.0,1300,1.0,2.0,8.0,5.0,1,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.1,5482
5000.0,1300,1.0,2.0,8.0,5.0,2,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.1,5483
5000.0,1300,1.0,2.0,8.0,5.0,3,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.1,5484
5000.0,1300,1.0,2.0,8.0,5.0,4,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.1,5485
5000.0,1300,1.0,2.0,8.0,5.0,5,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.1,5486
5000.0,1300,1.0,2.0,8.0,5.0,0,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.2,5487
5000.0,1300,1.0,2.0,8.0,5.0,1,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.2,5488
5000.0,1300,1.0,2.0,8.0,5.0,2,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.2,5489
5000.0,1300,1.0,2.0,8.0,5.0,3,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.2,5490
5000.0,1300,1.0,2.0,8.0,5.0,4,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.2,5491
5000.0,1300,1.0,2.0,8.0,5.0,5,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.2,5492
5000.0,1300,1.0,2.0,8.0,5.0,0,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.3,5493
5000.0,1300,1.0,2.0,8.0,5.0,1,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.3,5494
5000.0,1300,1.0,2.0,8.0,5.0,2,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.3,5495
5000.0,1300,1.0,2.0,8.0,5.0,3,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.3,5496
5000.0,1300,1.0,2.0,8.0,5.0,4,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.3,5497
5000.0,1300,1.0,2.0,8.0,5.0,5,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.3,5498
5000.0,1300,1.0,2.0,8.0,5.0,0,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.4,5499
5000.0,1300,1.0,2.0,8.0,5.0,1,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.4,5500
5000.0,1300,1.0,2.0,8.0,5.0,2,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.4,5501
5000.0,1300,1.0,2.0,8.0,5.0,3,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.4,5502
5000.0,1300,1.0,2.0,8.0,5.0,4,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.4,5503
5000.0,1300,1.0,2.0,8.0,5.0,5,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.4,5504
5000.0,1300,1.0,2.0,8.0,5.0,0,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.5,5505
5000.0,1300,1.0,2.0,8.0,5.0,1,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.5,5506
5000.0,1300,1.0,2.0,8.0,5.0,2,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.5,5507
5000.0,1300,1.0,2.0,8.0,5.0,3,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.5,5508
5000.0,1300,1.0,2.0,8.0,5.0,4,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.5,5509
5000.0,1300,1.0,2.0,8.0,5.0,5,0.9,1.8,10.0,1.0,0,1,1000,0.9,1.3,1.0,0.5,5510
5000.0,1300,1.0,2.0,8.0,5.0,0,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.1,5511
5000.0,1300,1.0,2.0,8.0,5.0,1,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.1,5512
5000.0,1300,1.0,2.0,8.0,5.0,2,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.1,5513
5000.0,1300,1.0,2.0,8.0,5.0,3,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.1,5514
5000.0,1300,1.0,2.0,8.0,5.0,4,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.1,5515
5000.0,1300,1.0,2.0,8.0,5.0,5,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.1,5516
5000.0,1300,1.0,2.0,8.0,5.0,0,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.2,5517
5000.0,1300,1.0,2.0,8.0,5.0,1,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.2,5518
5000.0,1300,1.0,2.0,8.0,5.0,2,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.2,5519
5000.0,1300,1.0,2.0,8.0,5.0,3,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.2,5520
5000.0,1300,1.0,2.0,8.0,5.0,4,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.2,5521
5000.0,1300,1.0,2.0,8.0,5.0,5,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.2,5522
5000.0,1300,1.0,2.0,8.0,5.0,0,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.3,5523
5000.0,1300,1.0,2.0,8.0,5.0,1,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.3,5524
5000.0,1300,1.0,2.0,8.0,5.0,2,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.3,5525
5000.0,1300,1.0,2.0,8.0,5.0,3,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.3,5526
5000.0,1300,1.0,2.0,8.0,5.0,4,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.3,5527
5000.0,1300,1.0,2.0,8.0,5.0,5,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.3,5528
5000.0,1300,1.0,2.0,8.0,5.0,0,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.4,5529
5000.0,1300,1.0,2.0,8.0,5.0,1,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.4,5530
5000.0,1300,1.0,2.0,8.0,5.0,2,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.4,5531
5000.0,1300,1.0,2.0,8.0,5.0,3,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.4,5532
5000.0,1300,1.0,2.0,8.0,5.0,4,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.4,5533
5000.0,1300,1.0,2.0,8.0,5.0,5,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.4,5534
5000.0,1300,1.0,2.0,8.0,5.0,0,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.5,5535
5000.0,1300,1.0,2.0,8.0,5.0,1,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.5,5536
5000.0,1300,1.0,2.0,8.0,5.0,2,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.5,5537
5000.0,1300,1.0,2.0,8.0,5.0,3,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.5,5538
5000.0,1300,1.0,2.0,8.0,5.0,4,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.5,5539
5000.0,1300,1.0,2.0,8.0,5.0,5,0.9,1.8,10.0,1.0,0,2,1000,0.9,1.3,1.0,0.5,5540
40000.0,13000,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.1,5541
40000.0,13000,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.1,5542
40000.0,13000,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.1,5543
40000.0,13000,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.1,5544
40000.0,13000,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.1,5545
40000.0,13000,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.1,5546
40000.0,13000,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.2,5547
40000.0,13000,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.2,5548
40000.0,13000,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.2,5549
40000.0,13000,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.2,5550
40000.0,13000,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.2,5551
40000.0,13000,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.2,5552
40000.0,13000,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.3,5553
40000.0,13000,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.3,5554
40000.0,13000,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.3,5555
40000.0,13000,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.3,5556
40000.0,13000,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.3,5557
40000.0,13000,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.3,5558
40000.0,13000,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.4,5559
40000.0,13000,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.4,5560
40000.0,13000,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.4,5561
40000.0,13000,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.4,5562
40000.0,13000,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.4,5563
40000.0,13000,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.4,5564
40000.0,13000,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.5,5565
40000.0,13000,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.5,5566
40000.0,13000,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.5,5567
40000.0,13000,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.5,5568
40000.0,13000,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.5,5569
40000.0,13000,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,0,10000,0.9,1.3,1.0,0.5,5570
40000.0,13000,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.1,5571
40000.0,13000,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.1,5572
40000.0,13000,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.1,5573
40000.0,13000,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.1,5574
40000.0,13000,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.1,5575
40000.0,13000,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.1,5576
40000.0,13000,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.2,5577
40000.0,13000,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.2,5578
40000.0,13000,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.2,5579
40000.0,13000,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.2,5580
40000.0,13000,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.2,5581
40000.0,13000,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.2,5582
40000.0,13000,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.3,5583
40000.0,13000,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.3,5584
40000.0,13000,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.3,5585
40000.0,13000,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.3,5586
40000.0,13000,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.3,5587
40000.0,13000,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.3,5588
40000.0,13000,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.4,5589
40000.0,13000,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.4,5590
40000.0,13000,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.4,5591
40000.0,13000,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.4,5592
40000.0,13000,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.4,5593
40000.0,13000,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.4,5594
40000.0,13000,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.5,5595
40000.0,13000,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.5,5596
40000.0,13000,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.5,5597
40000.0,13000,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.5,5598
40000.0,13000,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.5,5599
40000.0,13000,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,1,10000,0.9,1.3,1.0,0.5,5600
40000.0,13000,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.1,5601
40000.0,13000,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.1,5602
40000.0,13000,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.1,5603
40000.0,13000,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.1,5604
40000.0,13000,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.1,5605
40000.0,13000,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.1,5606
40000.0,13000,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.2,5607
40000.0,13000,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.2,5608
40000.0,13000,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.2,5609
40000.0,13000,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.2,5610
40000.0,13000,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.2,5611
40000.0,13000,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.2,5612
40000.0,13000,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.3,5613
40000.0,13000,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.3,5614
40000.0,13000,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.3,5615
40000.0,13000,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.3,5616
40000.0,13000,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.3,5617
40000.0,13000,1.0,1.5,8.0,4.0,5,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.3,5618
40000.0,13000,1.0,1.5,8.0,4.0,0,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.4,5619
40000.0,13000,1.0,1.5,8.0,4.0,1,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.4,5620
40000.0,13000,1.0,1.5,8.0,4.0,2,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.4,5621
40000.0,13000,1.0,1.5,8.0,4.0,3,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.4,5622
40000.0,13000,1.0,1.5,8.0,4.0,4,0.9,1.8,10.0,1.0,0,2,10000,0.9,1.3,1.0,0.4,5623
